12.957543814280491, 3.225675604219646e-22
28.90547006289833, 1.887454420474947e-22
78.80462815669908, 9.637272480235634e-23
147.49728593748043, 6.288202061623478e-23
305.1922511943181, 3.746184350425755e-23
440.8421599546071, 2.878349646192532e-23
467.40297255004526, 2.801170947573124e-23
487.3492369065772, 2.628051398518783e-23
508.14670137339095, 2.6284872448693215e-23
525.4218956502261, 2.4885935167595435e-23
552.44207949279, 2.4890887867030024e-23
600.5987057860672, 2.314399862497123e-23
631.4849090073137, 2.09350510445869e-23
669.5319785678051, 2.0560721144312403e-23
706.9110840995108, 1.8261845586129356e-23
755.7930671019599, 1.8266691612962571e-23
825.1167937855903, 1.5501815568733197e-23
904.5713557547126, 1.5507472071696103e-23
1000, 1.2922566455178506e-23
1073.6259364517055, 1.127060935630779e-23
1211.9496385621437, 1.0577388961472606e-23
1385.3541133787758, 8.735255308742972e-24
1456.5969053911313, 8.657525348201258e-24
1544.3571083516917, 9.064333342487797e-24
1707.2805793891043, 7.763336247779272e-24
1795.0786622399207, 6.350870139312177e-24
1911.2025450223605, 4.448149307499668e-24
2060.509359881661, 6.126294635548712e-24
2212.216291070448, 5.246383033141901e-24
202.6352812491083, 5.010343309407261e-23
50.181595410435264, 1.300554968584551e-22
19.192060194554966, 2.478667682581797e-22
9.834232505536711, 3.8682135578571466e-22
