0.9895249884119713, 5.087069390473293e-21
1.0342380006475027, 3.0729973734360553e-21
1.0673297586374024, 2.0345000808257677e-21
1.144220383120131, 9.999999999999755e-22
1.1886188524244898, 7.424150482743341e-22
1.2829374733937904, 4.8038787780247835e-22
1.4117782534742478, 3.3295693091188953e-22
1.8000454513376756, 1.9212420771125715e-22
2.608304675228866, 8.61635101579743e-23
3.8036874659002367, 3.7767168671032714e-23
5.441722108693789, 1.7731938603987883e-23
7.1639608420007725, 9.773491762169092e-24
11.500038361679943, 3.733699000186415e-24
15.83386810956753, 1.965768349597718e-24
25.914634500081366, 8.230436822257842e-25
33.26171167244022, 5.5753053342619775e-25
46.404040844665644, 3.776716867103333e-25
69.03741502539114, 2.836196510846727e-25
97.59467640412694, 2.5004026485015546e-25
137.9800313034004, 2.3884131450734888e-25
180.64613330704697, 2.471922359362367e-25
309.68195077703336, 2.935362160926265e-25
588.4223479967393, 4.23511952494007e-25
1089.907530851154, 6.852055871305054e-25
2266.491780823505, 1.3624744228764754e-24
3463.0715699589327, 2.105634969515805e-24
5359.777304336092, 3.2916445786002742e-24
8189.567995649363, 5.14568013387438e-24
1643.933957583382, 9.886097188561952e-25
